,Total_Stops,Additional_Info,Route1,Route2,Route3,Route4,Route5,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Banglore,Chennai,Delhi,Kolkata,Mumbai,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute
5006,0,8,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.135274275375355,4,21,11,10,13,55,165,0.05095921687389121
5007,1,8,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.33297611470045213,5,15,16,45,22,25,340,0.025934535675220124
5008,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,4,12,7,10,10,5,175,0.04846490707661155
5009,1,8,2,14,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.47583023526215823,5,6,20,30,8,55,745,0.012389979972163359
5010,0,8,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4217861615055294,5,18,22,20,0,40,140,0.05901459174262101
5011,0,8,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.6996370691443943,3,27,13,10,14,30,80,0.09512327751141943
5012,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1377826552775552,6,6,8,25,4,40,1215,0.007455147910018506
5013,1,0,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.7045995719175253,3,1,22,50,10,25,695,0.014918041503266373
5014,2,8,2,14,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.3642536793767495,5,15,10,0,13,45,1665,0.0058161936617084865
5015,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,6,2,15,4,25,1570,0.005882993932258417
5016,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.37966099892665806,6,1,20,25,1,30,305,0.028832509585677624
5017,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3728372954837509,6,24,21,10,0,5,175,0.04735442871522893
5018,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3923591119383858,3,9,19,15,18,50,1415,0.00685392699759441
5019,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2972279377502339,5,1,9,35,9,45,1450,0.006303021574507372
5020,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3439471758893091,5,21,17,45,20,45,180,0.0461209431284287
5021,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.037002616394727,6,12,14,0,21,0,420,0.022659386498286846
5022,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2972279377502339,5,1,20,25,18,0,1295,0.007057437284197443
5023,1,8,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4833868665242961,6,15,20,45,7,10,625,0.013985562460828459
5024,1,8,2,14,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8476492437794614,4,15,7,35,23,30,955,0.008958185176800334
5025,2,8,2,7,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.4023169539831457,5,1,9,25,13,45,1700,0.0057078758327291125
5026,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.7696124889256793,4,24,11,30,14,20,170,0.05055820411223582
5027,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6584873385562932,3,27,11,30,18,50,440,0.021190359861390316
5028,0,8,4,8,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.4293874299520588,6,12,11,35,14,0,145,0.05695285076922496
5029,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2751741962845646,4,6,15,30,18,5,155,0.05378625572441907
5030,0,8,3,10,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.7667140399171146,4,27,18,5,21,10,185,0.04646688642859827
5031,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.8110407045091375,5,15,16,55,18,25,90,0.08959308691518919
5032,0,8,4,8,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.4293874299520588,5,24,14,45,17,5,140,0.05898688115384013
5033,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.087394810179866,5,1,20,0,4,40,520,0.018351271434704507
5034,2,8,3,20,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8231482276715283,6,15,13,15,19,15,1800,0.00522655378686356
5035,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9253870391442257,6,21,16,55,19,55,180,0.04730773094149782
5036,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5393087906691475,6,9,20,25,22,5,1540,0.0060148914429190604
5037,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.3018883571194555,3,9,10,5,13,0,175,0.050477762758233666
5038,0,8,3,10,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.0004650904621493701,3,6,14,55,17,50,175,0.05135683879666961
5039,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,27,22,50,19,0,1210,0.007633306176566706
5040,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0199957491879375,5,6,17,0,23,25,385,0.02337114142909277
5041,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6660134343574482,6,27,0,25,3,15,170,0.04786703429445088
5042,2,8,2,14,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2521454311789122,5,1,10,0,13,45,1665,0.005781829081154763
5043,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.3879986760718156,3,24,17,15,20,0,165,0.05327066726097901
5044,2,5,3,21,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.28456649677622453,3,27,5,25,18,50,805,0.011345241273301363
5045,1,8,2,2,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.3027452787042881,6,6,6,50,10,30,220,0.04015077787737666
5046,2,8,2,14,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8163818380128666,5,12,7,0,1,20,1100,0.008549403121403613
5047,0,7,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4380380010566371,6,6,9,0,11,25,145,0.056922402367782766
5048,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2020253912481582,5,6,8,25,19,50,685,0.014016300004882966
5049,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08833414046244445,5,18,10,0,7,40,1300,0.006948282709388025
5050,3,8,2,15,16,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.14256851105880822,4,1,16,45,23,15,1830,0.004951064088744025
5051,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.037002616394727,6,24,10,0,21,0,660,0.014419609589818902
5052,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3018972550074115,5,18,20,55,4,25,450,0.021449194242959418
5053,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,21,21,10,19,50,1360,0.006831955458280128
5054,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.1754471271977345,5,24,12,0,13,30,90,0.09319741826639755
5055,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2732552108821669,5,27,17,0,19,45,165,0.05362558829315991
5056,1,8,3,6,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.20969146580298717,5,18,9,45,23,0,795,0.01143988053883932
5057,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4250510822762297,6,15,8,35,22,30,835,0.010503891675615142
5058,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1377826552775552,5,15,14,5,23,35,570,0.015891236334513132
5059,2,8,3,29,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.022384305305013,5,15,12,55,19,15,1820,0.0052249898557784925
5060,0,8,1,19,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.8578650892944468,6,6,19,30,20,45,75,0.107193065588006
5061,2,5,3,41,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.334129083764065,3,6,17,55,4,25,2070,0.004670815297354259
5062,0,8,3,10,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8442564270486036,4,24,18,5,21,10,185,0.046252964573019445
5063,2,8,3,20,22,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.31794207867915614,3,3,7,35,21,20,825,0.011090852390255864
5064,2,8,3,9,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0375793202024184,6,6,20,15,19,15,1380,0.006896548306776644
5065,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6723586419972314,6,1,2,55,4,20,85,0.10170035811620508
5066,1,8,0,20,8,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.3245799165545958,3,3,8,15,23,10,895,0.00985701376836378
5067,1,5,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.04228926745199334,3,21,18,40,11,25,1005,0.008921493390415163
5068,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1030719427737965,3,9,16,0,18,50,1610,0.005932088404814996
5069,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5695610949325037,5,9,20,25,9,45,800,0.011597965977960012
5070,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0570869307898332,5,15,17,30,1,30,480,0.019848318378599464
5071,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.15132735799844277,6,24,13,0,21,0,480,0.018563439075868035
5072,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.8713218004131296,3,1,14,5,11,25,1280,0.0077677783917631475
5073,2,8,3,41,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7790721489019804,6,3,13,20,7,40,1100,0.008532092340330769
5074,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.7696124889256793,4,3,7,0,9,40,160,0.05371809186925056
5075,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0199130381500712,6,6,9,35,19,10,575,0.016536035251138104
5076,2,5,3,21,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6706940870154344,6,6,21,25,12,35,910,0.010252734433233053
5077,1,8,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.515288025548274,6,24,20,45,6,35,590,0.014787618723288968
5078,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660972452780035,3,27,8,0,4,25,1225,0.007697728029976448
5079,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,15,16,30,16,20,1430,0.006497524072210471
5080,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.051484497027655306,5,18,11,55,22,30,635,0.014195213319576672
5081,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.042618251010561,6,12,6,30,19,50,800,0.011899760497187275
5082,2,8,3,20,22,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.23894092969611674,3,6,7,5,21,20,855,0.010369280879678106
5083,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.10765365852433627,5,9,4,55,19,15,860,0.010386907714960364
5084,1,8,0,20,8,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.3245799165545958,3,3,8,15,8,50,1475,0.005981035473007175
5085,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.414133759152824,6,6,7,10,10,10,180,0.04875734142472199
5086,0,7,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.3714234077320313,3,15,5,45,7,5,80,0.09721717003322326
5087,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3121057091691065,5,18,13,0,21,0,480,0.01905619686740492
5088,0,8,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9027488653980945,4,18,7,45,10,40,175,0.0487254027591938
5089,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8988720315798889,6,12,20,25,1,30,305,0.027963685620629296
5090,1,8,3,7,6,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6705202392559064,3,21,6,0,13,20,440,0.02120431728871323
5091,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.16326414476716183,4,9,19,0,1,30,390,0.022831688570135816
5092,2,8,3,20,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7544092404071165,3,9,21,30,19,15,1305,0.007182156544797274
5093,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3281724729138582,3,6,15,5,4,25,800,0.01208193446497395
5094,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,12,10,0,4,25,1105,0.008358642962575307
5095,2,5,3,34,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6087059275379955,6,3,14,35,12,35,1320,0.007044205491893103
5096,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,15,17,30,19,0,1530,0.006036797695193278
5097,2,8,2,25,9,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7744611337608439,5,6,5,50,23,15,1045,0.008978897834050238
5098,0,8,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.434980495355602,3,21,22,20,0,40,140,0.05896649151275426
5099,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6723586419972314,6,12,19,35,21,5,90,0.09605033822086036
5100,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.1550477744223999,5,12,7,10,22,40,930,0.009749264905258216
5101,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9350433474235934,5,27,14,0,4,25,865,0.010942086783774724
5102,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.1616691672037076,5,12,21,10,0,5,175,0.0479702831040124
5103,1,8,3,6,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2280810419661358,6,12,17,40,8,15,875,0.010404674939581112
5104,1,8,3,6,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.7674382503014417,5,15,17,55,22,50,295,0.029138997870645854
5105,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4250510822762297,4,27,8,35,16,10,455,0.019276372635469545
5106,2,8,2,2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.42486439078925536,5,24,12,0,21,50,590,0.0156008872655163
5107,2,8,3,20,22,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4093010730648522,3,21,6,40,21,20,880,0.009975895373982614
5108,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.20766526793066847,6,24,17,0,1,30,510,0.01741509295386138
5109,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.23176381114921235,3,9,5,45,8,35,170,0.05217293035225599
5110,1,5,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6386202669583404,3,12,18,55,9,30,875,0.010644135681633924
5111,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,5,9,20,20,22,55,155,0.054692982718738015
5112,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,6,15,7,10,10,5,175,0.04846490707661155
5113,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1166872861450847,5,12,9,35,19,10,575,0.016621932584068907
5114,1,5,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5856035090006544,6,27,6,0,19,0,780,0.01190584666395845
5115,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.005613860818095381,4,1,7,10,9,5,1555,0.0057780186468656
5116,1,8,3,40,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.38144465965291685,4,27,5,15,6,50,1535,0.005728342079021192
5117,0,8,4,8,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.5181926252863855,5,6,7,5,9,20,135,0.06083584877538136
5118,2,8,3,28,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9962056094829621,5,15,18,45,19,15,1470,0.006459946011658754
5119,0,8,1,19,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.6678553014568833,3,24,15,0,16,25,85,0.08971862068320448
5120,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.47467778870065913,5,9,9,0,19,0,600,0.015383244836025168
5121,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.056058861962852,6,24,21,0,23,50,170,0.04969823644100552
5122,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9253870391442257,5,24,13,0,15,50,170,0.05009053864393887
5123,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.3347335288463567,5,24,6,25,7,55,90,0.09229413511222871
5124,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.017186562398030306,6,15,9,0,21,0,720,0.012470711945936495
5125,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.3347335288463567,5,6,9,10,10,40,90,0.09229413511222871
5126,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.36427024592877866,3,27,7,5,4,25,1280,0.006876383163214483
5127,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009061163512071303,6,18,8,45,10,15,90,0.09991454147275722
5128,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.023143301949131875,3,21,13,0,1,35,755,0.011919862087747006
5129,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,3,2,15,19,0,1005,0.009190348729995737
5130,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8394842565502076,3,18,18,40,7,40,780,0.012071967031993949
5131,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,3,15,0,19,0,1680,0.005497797900979592
5132,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9253870391442257,4,12,20,0,22,50,170,0.05009053864393887
5133,2,8,0,7,23,6,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8842641675287282,3,18,17,25,10,35,1030,0.0091640667416746
5134,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7675242008430943,5,6,14,5,23,35,570,0.016455101426476704
5135,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.6280227072823328,6,15,2,15,12,35,620,0.01583642426684788
5136,1,8,0,37,8,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.090921889751266,3,1,10,20,18,15,475,0.021168072221117162
5137,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9605476431488151,5,1,9,35,23,35,840,0.011283240205620193
5138,0,8,4,8,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8158378584218221,6,21,22,5,0,25,140,0.061223589407594786
5139,2,8,3,20,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0786621544553194,5,27,17,15,7,40,865,0.011026825704116528
5140,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2751741962845646,4,9,17,15,19,50,155,0.05378625572441907
5141,2,8,3,0,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4710238962664468,5,9,19,45,19,15,1410,0.0065447390450016595
5142,2,8,3,32,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.079085599583032,6,12,11,45,4,25,1000,0.009538420349034803
5143,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.9698564922700793,5,21,19,30,22,15,165,0.051470882180702046
5144,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.056058861962852,6,27,9,45,12,35,170,0.04969823644100552
5145,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,21,20,0,22,35,1595,0.005825366409568009
5146,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.26091103322670006,6,27,8,45,21,0,735,0.012046968984703988
5147,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9350433474235934,5,21,2,15,12,35,620,0.0152659759160728
5148,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.42249802435127953,6,15,3,50,19,15,925,0.009949530548150507
