,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute,Airline_encoded,Source_encoded,Destination_encoded,Total_Stops_encoded,Additional_Info_encoded,Route_1_encoded,Route_2_encoded,Route_3_encoded,Route_4_encoded,Route_5_encoded,Route_6_encoded
6211,4226,4,15,6,20,10,30,250,16.904,3,3,0,0,8,2,28,3,10,4,1
6212,9627,5,21,8,30,19,0,630,15.280952380952382,6,2,1,0,8,3,6,6,10,4,1
6213,4757,4,3,2,15,19,0,1005,4.733333333333333,4,2,1,0,5,3,6,6,10,4,1
6214,14571,5,24,14,5,22,35,510,28.570588235294117,4,3,0,0,8,2,6,3,10,4,1
6215,5162,4,1,6,50,10,30,220,23.463636363636365,0,3,0,0,8,2,2,3,10,4,1
6216,10844,5,18,16,30,16,20,1430,7.583216783216783,4,3,0,0,5,2,6,3,10,4,1
6217,3815,3,21,9,0,11,30,150,25.433333333333334,8,3,0,4,7,2,5,21,10,4,1
6218,17261,3,6,11,40,9,30,1310,13.176335877862595,4,0,5,0,8,0,6,7,10,4,1
6219,16736,3,6,21,25,7,40,615,27.213008130081302,4,0,5,0,8,0,6,7,10,4,1
6220,3841,6,21,9,0,11,25,145,26.489655172413794,8,3,0,4,7,2,5,21,10,4,1
6221,10844,5,24,14,5,20,45,400,27.11,4,3,0,0,5,2,6,3,10,4,1
6222,6838,3,21,10,45,21,0,615,11.11869918699187,3,2,1,0,8,3,6,6,10,4,1
6223,6612,5,12,12,0,13,15,1515,4.364356435643565,1,3,0,0,8,2,2,3,10,4,1
6224,8851,3,9,13,20,16,10,170,52.06470588235294,1,0,5,4,8,0,10,21,10,4,1
6225,12395,3,6,8,45,19,55,670,18.5,10,4,3,0,8,1,10,11,10,4,1
6226,4282,6,24,4,55,7,45,170,25.188235294117646,0,0,2,4,8,0,10,21,10,4,1
6227,14781,5,21,20,0,9,20,800,18.47625,4,3,0,0,8,2,6,3,10,4,1
6228,9646,6,12,9,45,22,30,765,12.609150326797385,6,2,1,0,8,3,15,6,10,4,1
6229,6628,5,27,15,0,1,30,630,10.52063492063492,3,2,1,0,8,3,6,6,10,4,1
6230,4668,6,18,7,0,9,40,160,29.175,10,0,2,4,8,0,10,21,10,4,1
6231,16863,3,6,18,0,1,35,455,37.06153846153846,6,2,1,0,8,3,6,6,10,4,1
6232,12192,6,9,7,0,19,0,720,16.933333333333334,6,2,1,0,8,3,6,6,10,4,1
6233,12719,3,21,2,15,4,25,1570,8.101273885350318,4,2,1,0,8,3,6,6,10,4,1
6234,12898,5,21,21,50,12,35,885,14.574011299435028,4,2,1,0,5,3,6,6,10,4,1
6235,10262,6,3,19,45,19,0,1395,7.356272401433691,4,2,1,0,5,3,6,6,10,4,1
6236,7804,5,24,15,55,21,25,330,23.64848484848485,8,3,0,0,8,2,18,3,10,4,1
6237,4174,4,18,4,40,7,15,155,26.929032258064517,3,3,0,4,8,2,5,21,10,4,1
6238,2227,6,27,20,5,21,40,95,23.442105263157895,3,4,3,4,8,1,15,21,10,4,1
6239,11087,3,18,22,50,9,0,610,18.175409836065572,4,0,5,0,5,0,6,7,10,4,1
6240,11667,3,21,8,0,18,50,650,17.94923076923077,6,2,1,0,8,3,6,6,10,4,1
6241,7931,3,6,18,5,21,10,185,42.87027027027027,1,2,1,4,8,3,8,21,10,4,1
6242,5277,6,12,22,5,0,25,140,37.69285714285714,3,1,4,4,8,4,7,21,10,4,1
6243,13626,6,12,6,30,18,15,705,19.327659574468086,4,3,0,0,8,2,6,3,10,4,1
6244,12373,5,18,18,15,4,25,610,20.28360655737705,4,2,1,0,5,3,6,6,10,4,1
6245,10031,3,24,6,30,18,10,700,14.33,4,3,0,0,5,2,6,3,10,4,1
6246,10844,5,12,16,30,20,45,1695,6.397640117994101,4,3,0,0,5,2,6,3,10,4,1
6247,6591,5,9,10,35,19,35,540,12.205555555555556,2,2,1,0,8,3,6,6,10,4,1
6248,5406,4,1,18,15,19,0,1485,3.6404040404040403,4,2,1,0,5,3,6,6,10,4,1
6249,10844,5,15,21,10,16,20,1150,9.429565217391305,4,3,0,0,5,2,6,3,10,4,1
6250,2017,5,27,22,45,0,15,90,22.41111111111111,8,4,3,4,8,1,15,21,10,4,1
6251,12373,5,9,10,0,12,35,1595,7.757366771159875,4,2,1,0,5,3,6,6,10,4,1
6252,8669,6,6,7,0,19,15,735,11.794557823129251,1,2,1,0,8,3,6,6,10,4,1
6253,6151,3,27,7,55,15,45,470,13.087234042553192,0,2,1,0,8,3,5,6,10,4,1
6254,10348,5,18,9,45,22,30,765,13.526797385620915,6,2,1,0,8,3,15,6,10,4,1
6255,8016,3,24,19,55,22,35,160,50.1,4,0,5,4,8,0,10,21,10,4,1
6256,4823,6,12,8,30,11,20,170,28.370588235294118,3,0,2,4,8,0,10,21,10,4,1
6257,5510,5,21,14,15,16,45,150,36.733333333333334,1,3,0,4,8,2,5,21,10,4,1
6258,3100,3,18,6,20,7,40,80,38.75,1,4,3,4,8,1,15,21,10,4,1
6259,10262,6,27,18,15,19,0,1485,6.91043771043771,4,2,1,0,5,3,6,6,10,4,1
6260,14714,6,1,11,30,19,0,450,32.69777777777778,4,2,1,0,8,3,6,6,10,4,1
6261,10262,6,15,10,0,19,0,540,19.003703703703703,4,2,1,0,5,3,6,6,10,4,1
6262,6961,6,18,17,0,19,50,170,40.94705882352941,1,0,2,4,8,0,10,21,10,4,1
6263,6206,5,27,17,30,1,30,480,12.929166666666667,3,2,1,0,8,3,6,6,10,4,1
6264,7904,3,15,8,15,22,55,880,8.981818181818182,1,0,5,1,8,0,15,25,6,4,1
6265,12819,6,27,19,10,12,35,1045,12.266985645933014,4,2,1,1,8,3,0,4,5,4,1
6266,10262,6,15,21,50,12,35,885,11.5954802259887,4,2,1,0,5,3,6,6,10,4,1
6267,4591,4,21,1,30,4,15,165,27.824242424242424,3,0,2,4,8,0,10,21,10,4,1
6268,10368,6,24,9,40,12,35,1615,6.419814241486068,4,2,1,1,5,3,23,4,5,4,1
6269,11142,5,9,7,5,19,15,730,15.263013698630138,6,2,1,0,5,3,6,6,10,4,1
6270,4729,4,6,5,10,8,0,170,27.81764705882353,1,2,1,4,8,3,8,21,10,4,1
6271,9424,5,9,13,0,1,30,750,12.565333333333333,6,2,1,0,8,3,6,6,10,4,1
6272,15136,3,6,9,0,15,30,390,38.81025641025641,6,2,1,0,5,3,6,6,10,4,1
6273,12199,5,18,17,15,7,40,865,14.102890173410405,1,2,1,1,8,3,15,4,5,4,1
6274,10262,6,12,11,30,4,25,1015,10.110344827586207,4,2,1,0,5,3,6,6,10,4,1
6275,4729,4,3,14,20,17,35,195,24.25128205128205,3,2,1,4,8,3,8,21,10,4,1
6276,3841,6,9,17,10,19,40,150,25.606666666666666,8,3,0,4,7,2,5,21,10,4,1
6277,14388,5,18,18,55,9,20,865,16.633526011560694,4,3,0,0,8,2,6,3,10,4,1
6278,2754,6,27,2,35,4,5,90,30.6,3,4,3,4,8,1,15,21,10,4,1
6279,12358,3,3,8,50,10,35,1545,7.998705501618123,1,0,5,1,8,0,6,20,6,4,1
6280,6117,5,15,9,10,4,40,1170,5.228205128205128,1,3,0,1,8,2,2,11,3,4,1
6281,15129,5,24,5,30,4,25,1375,11.00290909090909,4,2,1,1,8,3,23,4,5,4,1
6282,14388,5,15,21,10,8,15,665,21.63609022556391,4,3,0,0,8,2,6,3,10,4,1
6283,7480,6,24,12,30,9,25,1255,5.960159362549801,1,2,1,0,8,3,28,6,10,4,1
6284,10791,6,27,6,0,12,35,395,27.318987341772154,6,2,1,0,5,3,6,6,10,4,1
6285,12452,3,27,7,5,4,25,1280,9.728125,4,2,1,0,8,3,6,6,10,4,1
6286,4226,5,21,19,55,23,50,235,17.982978723404255,3,3,0,0,8,2,2,3,10,4,1
6287,5403,4,15,21,0,23,50,170,31.78235294117647,10,0,2,4,8,0,10,21,10,4,1
6288,9646,6,1,9,45,22,30,765,12.609150326797385,6,2,1,0,8,3,15,6,10,4,1
6289,4282,6,3,4,55,7,45,170,25.188235294117646,0,0,2,4,8,0,10,21,10,4,1
6290,7845,3,27,8,55,15,30,395,19.860759493670887,6,2,1,0,8,3,6,6,10,4,1
6291,3384,3,21,19,35,21,55,140,24.17142857142857,3,1,4,4,8,4,7,21,10,4,1
6292,4823,5,6,18,55,21,50,175,27.56,3,0,2,4,8,0,10,21,10,4,1
6293,3597,6,15,19,35,21,55,140,25.692857142857143,3,1,4,4,8,4,7,21,10,4,1
6294,13587,6,15,9,0,21,0,720,18.870833333333334,6,2,1,0,8,3,6,6,10,4,1
6295,13474,3,3,16,45,7,10,865,15.576878612716763,0,2,1,0,8,3,5,6,10,4,1
6296,3384,3,21,13,20,15,35,135,25.066666666666666,3,1,4,4,8,4,7,21,10,4,1
6297,15129,5,27,5,30,19,0,810,18.677777777777777,4,2,1,1,8,3,23,4,5,4,1
6298,8586,5,21,6,30,8,15,1545,5.557281553398059,4,3,0,0,5,2,6,3,10,4,1
6299,4591,6,9,23,30,2,20,170,27.00588235294118,3,0,2,4,8,0,10,21,10,4,1
6300,13882,6,27,11,45,12,35,1490,9.316778523489933,4,2,1,1,8,3,27,4,5,4,1
6301,18286,3,3,13,0,1,35,755,24.219867549668873,6,2,1,0,8,3,6,6,10,4,1
6302,5192,5,15,7,35,19,25,710,7.312676056338028,0,3,0,0,8,2,10,3,10,4,1
6303,11118,6,27,9,40,12,35,1615,6.88421052631579,4,2,1,1,5,3,23,4,5,4,1
6304,14871,3,3,6,40,15,30,530,28.058490566037737,3,2,1,0,8,3,6,6,10,4,1
6305,15107,5,24,10,0,5,25,1165,12.967381974248926,1,3,0,1,8,2,10,0,3,4,1
6306,8669,6,12,7,0,19,15,735,11.794557823129251,1,2,1,0,8,3,6,6,10,4,1
6307,5171,4,1,16,40,0,15,455,11.364835164835165,2,3,0,0,8,2,0,3,10,4,1
6308,8529,6,12,16,30,12,0,1170,7.28974358974359,4,3,0,0,5,2,6,3,10,4,1
6309,7438,3,27,23,5,4,25,320,23.24375,4,2,1,0,5,3,6,6,10,4,1
6310,6206,6,9,17,10,1,30,500,12.412,3,2,1,0,8,3,6,6,10,4,1
6311,7171,6,9,17,0,19,45,165,43.46060606060606,1,0,2,4,8,0,10,21,10,4,1
6312,14151,6,9,9,35,14,25,1730,8.179768786127168,4,3,0,0,8,2,10,3,10,4,1
6313,14939,6,9,18,55,8,15,800,18.67375,4,3,0,0,8,2,6,3,10,4,1
6314,25735,3,1,11,40,11,25,1425,18.059649122807016,4,0,5,0,8,0,6,7,10,4,1
6315,13882,6,12,9,25,4,25,1140,12.177192982456141,4,2,1,1,8,3,27,4,5,4,1
6316,9555,5,18,20,20,18,50,1350,7.0777777777777775,10,3,0,0,8,2,10,3,10,4,1
6317,4804,4,27,20,20,22,55,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
6318,6627,3,15,7,5,9,20,135,49.08888888888889,10,1,4,4,8,4,7,21,10,4,1
6319,8586,5,12,6,30,12,0,330,26.01818181818182,4,3,0,0,5,2,6,3,10,4,1
6320,4804,5,9,22,15,0,50,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
6321,17135,3,1,8,50,23,55,2345,7.3070362473347545,1,0,5,1,8,0,6,0,6,4,1
6322,15554,5,9,10,0,19,0,540,28.803703703703704,4,2,1,0,8,3,6,6,10,4,1
6323,6838,5,27,8,30,21,0,750,9.117333333333333,3,2,1,0,8,3,6,6,10,4,1
6324,8258,3,3,7,35,12,0,265,31.162264150943397,3,2,1,0,8,3,15,6,10,4,1
6325,8213,3,6,10,25,19,20,535,15.35140186915888,2,2,1,0,8,3,6,6,10,4,1
6326,12192,6,6,7,0,19,0,720,16.933333333333334,6,2,1,0,8,3,6,6,10,4,1
6327,14848,6,3,10,0,19,15,555,26.753153153153153,6,2,1,0,8,3,6,6,10,4,1
6328,4148,3,21,15,10,17,45,155,26.761290322580646,3,3,0,4,8,2,5,21,10,4,1
6329,10844,6,6,20,0,12,0,960,11.295833333333333,4,3,0,0,5,2,6,3,10,4,1
6330,10844,5,18,18,55,22,35,1660,6.532530120481928,4,3,0,0,5,2,6,3,10,4,1
6331,6795,6,24,19,0,1,30,390,17.423076923076923,6,2,1,0,8,3,6,6,10,4,1
6332,14781,5,15,16,30,4,40,730,20.247945205479454,4,3,0,0,8,2,6,3,10,4,1
6333,6582,6,27,7,15,12,30,315,20.895238095238096,3,2,1,0,8,3,28,6,10,4,1
6334,3919,4,24,9,30,12,20,170,23.05294117647059,8,0,2,4,7,0,10,21,10,4,1
6335,9646,6,27,9,45,22,30,765,12.609150326797385,6,2,1,0,8,3,15,6,10,4,1
6336,7744,3,1,15,35,23,40,485,15.96701030927835,8,0,5,0,0,0,15,7,10,4,1
6337,11733,6,6,9,40,12,35,1615,7.265015479876161,4,2,1,1,5,3,23,4,5,4,1
6338,10262,6,15,9,0,4,25,1165,8.808583690987124,4,2,1,0,5,3,6,6,10,4,1
6339,17524,3,12,5,45,12,15,390,44.93333333333333,4,0,5,0,8,0,6,7,10,4,1
6340,3603,3,9,22,45,0,10,85,42.38823529411765,8,4,3,4,8,1,15,21,10,4,1
6341,7564,5,18,7,30,19,15,705,10.729078014184397,6,2,1,0,8,3,6,6,10,4,1
6342,7005,6,9,10,20,21,0,640,10.9453125,6,2,1,0,8,3,6,6,10,4,1
6343,14871,3,3,9,10,1,35,985,15.09746192893401,3,2,1,0,8,3,6,6,10,4,1
6344,4282,4,18,4,55,7,45,170,25.188235294117646,0,0,2,4,8,0,10,21,10,4,1
6345,15129,5,27,23,5,12,35,810,18.677777777777777,4,2,1,1,8,3,0,4,5,4,1
6346,6752,6,24,16,45,22,25,340,19.858823529411765,0,2,1,0,8,3,5,6,10,4,1
6347,6094,5,21,14,5,17,55,230,26.495652173913044,1,2,1,4,8,3,8,21,10,4,1
6348,3175,5,1,16,55,18,25,90,35.27777777777778,3,4,3,4,8,1,15,21,10,4,1
6349,8266,6,27,8,45,19,15,630,13.12063492063492,6,2,1,0,8,3,6,6,10,4,1
6350,6722,4,12,20,55,23,40,165,40.73939393939394,2,0,2,4,8,0,10,21,10,4,1
6351,3873,6,24,6,55,9,30,155,24.98709677419355,8,3,0,4,8,2,5,21,10,4,1
6352,2575,4,3,13,55,15,25,90,28.61111111111111,1,4,3,4,8,1,15,21,10,4,1
6353,7787,5,21,6,40,19,15,755,10.313907284768211,6,2,1,0,8,3,6,6,10,4,1
6354,9257,3,3,2,0,7,45,345,26.831884057971013,3,2,1,0,8,3,5,6,10,4,1
6355,4030,5,12,18,55,22,0,185,21.783783783783782,4,0,2,4,5,0,10,21,10,4,1
6356,4991,5,3,21,10,0,5,175,28.52,8,0,2,4,8,0,10,21,10,4,1
6357,9861,3,21,7,30,13,20,350,28.174285714285713,3,2,1,0,8,3,6,6,10,4,1
6358,10406,3,15,16,50,21,35,285,36.512280701754385,3,0,5,0,8,0,29,7,10,4,1
6359,7229,6,9,15,15,18,10,175,41.308571428571426,4,0,2,4,5,0,10,21,10,4,1
6360,7670,5,15,8,45,21,0,735,10.435374149659864,6,2,1,0,8,3,6,6,10,4,1
6361,14300,6,24,20,0,4,25,505,28.316831683168317,4,2,1,1,8,3,1,4,5,4,1
6362,8452,5,15,7,10,10,45,1655,5.106948640483384,10,3,0,0,8,2,10,3,10,4,1
6363,3873,4,6,14,55,17,25,150,25.82,8,3,0,4,8,2,5,21,10,4,1
6364,6853,6,9,8,35,17,15,520,13.178846153846154,8,3,0,0,8,2,32,3,10,4,1
6365,7229,4,6,11,10,14,5,175,41.308571428571426,4,0,2,4,8,0,10,21,10,4,1
6366,7229,4,15,19,50,22,50,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
6367,14714,6,3,19,15,12,35,1040,14.148076923076923,4,2,1,0,8,3,6,6,10,4,1
6368,4804,6,12,17,15,19,50,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
6369,11465,5,9,9,20,14,15,295,38.86440677966102,3,3,0,0,8,2,31,3,10,4,1
6370,4591,4,21,23,30,2,20,170,27.00588235294118,3,0,2,4,8,0,10,21,10,4,1
6371,6628,6,9,9,15,1,30,975,6.797948717948718,3,2,1,0,8,3,6,6,10,4,1
6372,8025,3,6,2,0,7,45,345,23.26086956521739,3,2,1,0,8,3,5,6,10,4,1
6373,6152,6,12,7,55,15,45,470,13.08936170212766,0,2,1,0,8,3,5,6,10,4,1
6374,3943,4,3,10,10,13,0,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
6375,9187,6,6,7,10,10,45,1655,5.551057401812689,10,3,0,0,8,2,10,3,10,4,1
6376,9187,5,21,20,20,10,45,865,10.620809248554913,10,3,0,0,8,2,10,3,10,4,1
6377,15164,5,1,10,0,13,45,1665,9.107507507507508,1,3,0,1,8,2,10,6,3,4,1
6378,10276,3,6,9,45,16,10,385,26.69090909090909,6,2,1,0,8,3,15,6,10,4,1
6379,12192,6,1,3,50,19,0,910,13.397802197802198,6,2,1,0,8,3,6,6,10,4,1
6380,5554,3,24,19,55,23,30,215,25.832558139534882,0,3,0,0,8,2,2,3,10,4,1
6381,6377,3,27,7,0,19,15,735,8.676190476190476,1,2,1,0,8,3,6,6,10,4,1
6382,6232,3,21,20,30,1,35,305,20.432786885245903,3,2,1,0,8,3,6,6,10,4,1
6383,6496,5,9,5,10,10,5,295,22.02033898305085,3,2,1,0,8,3,5,6,10,4,1
6384,4823,6,24,18,15,21,20,185,26.07027027027027,3,0,2,4,8,0,10,21,10,4,1
6385,6116,6,6,19,35,23,15,220,27.8,3,3,0,0,8,2,2,3,10,4,1
6386,7757,5,9,20,0,18,15,1335,5.810486891385768,4,3,0,0,5,2,6,3,10,4,1
6387,8266,5,21,8,45,19,15,630,13.12063492063492,6,2,1,0,8,3,6,6,10,4,1
6388,3873,5,21,6,55,9,30,155,24.98709677419355,8,3,0,4,8,2,5,21,10,4,1
6389,11841,5,15,21,10,10,5,775,15.278709677419355,4,3,0,0,5,2,6,3,10,4,1
6390,4804,5,24,15,30,18,5,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
6391,3943,6,1,10,10,13,0,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
6392,15898,5,27,11,30,19,15,465,34.189247311827955,6,2,1,0,8,3,6,6,10,4,1
6393,14151,5,15,17,0,21,5,1685,8.398219584569732,4,3,0,0,8,2,10,3,10,4,1
6394,10577,6,9,16,0,4,25,745,14.197315436241611,4,2,1,0,5,3,6,6,10,4,1
6395,4441,4,3,6,10,8,55,165,26.915151515151514,1,0,2,4,8,0,10,21,10,4,1
6396,5177,4,6,11,30,12,35,1505,3.4398671096345517,4,2,1,0,5,3,6,6,10,4,1
6397,4460,4,1,20,45,23,20,155,28.774193548387096,1,3,0,4,8,2,5,21,10,4,1
6398,13727,5,18,8,0,21,0,780,17.598717948717947,6,2,1,0,8,3,6,6,10,4,1
6399,14714,6,3,16,0,12,35,1235,11.91417004048583,4,2,1,0,8,3,6,6,10,4,1
6400,10588,6,6,21,25,19,0,1295,8.176061776061776,4,2,1,1,5,3,16,4,5,4,1
6401,7438,3,21,9,0,18,50,590,12.60677966101695,4,2,1,0,5,3,6,6,10,4,1
6402,12677,3,6,20,40,9,25,765,16.57124183006536,1,2,1,0,8,3,28,6,10,4,1
6403,14714,6,6,18,15,19,0,1485,9.908417508417509,4,2,1,0,8,3,6,6,10,4,1
6404,2754,6,24,12,0,13,30,90,30.6,3,4,3,4,8,1,15,21,10,4,1
6405,6494,3,21,7,35,21,20,825,7.871515151515151,3,2,1,1,8,3,15,19,5,4,1
6406,5607,3,15,16,15,20,35,260,21.565384615384616,3,0,5,0,8,0,15,7,10,4,1
6407,25735,3,1,22,50,21,20,1350,19.062962962962963,4,0,5,0,8,0,6,7,10,4,1
6408,4823,5,3,7,10,10,5,175,27.56,3,0,2,4,8,0,10,21,10,4,1
6409,2050,3,21,21,5,22,25,80,25.625,1,4,3,4,8,1,15,21,10,4,1
6410,12127,3,12,8,50,23,15,865,14.019653179190751,1,0,5,0,8,0,6,7,10,4,1
6411,13377,6,12,18,15,1,30,435,30.751724137931035,6,2,1,0,8,3,6,6,10,4,1
6412,7229,5,6,19,50,22,50,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
6413,6216,4,24,6,0,9,10,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
6414,8456,6,9,18,5,21,10,185,45.70810810810811,1,2,1,4,8,3,8,21,10,4,1
6415,15129,5,18,19,10,12,35,1045,14.477511961722488,4,2,1,1,8,3,0,4,5,4,1
6416,13817,3,12,16,55,7,40,885,15.612429378531074,4,0,5,0,8,0,6,7,10,4,1
6417,6296,5,6,7,25,13,35,370,17.016216216216215,2,2,1,0,8,3,0,6,10,4,1
6418,5170,3,21,14,15,16,45,150,34.46666666666667,1,3,0,4,8,2,5,21,10,4,1
6419,3919,5,24,21,10,0,5,175,22.394285714285715,8,0,2,4,7,0,10,21,10,4,1
6420,4823,4,3,7,10,10,5,175,27.56,3,0,2,4,8,0,10,21,10,4,1
6421,10262,6,24,10,0,4,25,1105,9.2868778280543,4,2,1,0,5,3,6,6,10,4,1
6422,13882,6,9,14,5,12,35,1350,10.282962962962962,4,2,1,1,8,3,27,4,5,4,1
6423,13587,6,6,13,0,21,0,480,28.30625,6,2,1,0,8,3,6,6,10,4,1
6424,11848,3,9,0,20,4,25,1685,7.031454005934718,4,2,1,0,5,3,6,6,10,4,1
6425,11678,3,6,10,0,23,45,825,14.155151515151514,1,4,3,0,8,1,10,11,10,4,1
6426,4823,5,18,18,25,21,20,175,27.56,3,0,2,4,8,0,10,21,10,4,1
6427,3919,4,15,21,10,0,5,175,22.394285714285715,8,0,2,4,7,0,10,21,10,4,1
6428,11982,6,12,17,45,20,5,140,85.58571428571429,10,1,4,4,8,4,7,21,10,4,1
6429,10703,5,1,9,35,18,0,505,21.194059405940592,4,3,0,0,5,2,10,3,10,4,1
6430,10844,5,18,18,55,23,35,1720,6.304651162790698,4,3,0,0,5,2,6,3,10,4,1
6431,10844,5,15,18,55,19,50,1495,7.253511705685619,4,3,0,0,5,2,6,3,10,4,1
6432,3175,6,27,16,55,18,25,90,35.27777777777778,3,4,3,4,8,1,15,21,10,4,1
6433,9929,6,1,8,0,19,15,675,14.70962962962963,1,2,1,0,8,3,6,6,10,4,1
6434,19225,3,6,14,5,19,10,305,63.032786885245905,4,0,5,0,8,0,6,7,10,4,1
6435,2017,5,24,5,45,7,15,90,22.41111111111111,8,4,3,4,8,1,15,21,10,4,1
6436,7832,3,21,11,40,12,15,1475,5.309830508474576,4,0,5,0,5,0,6,7,10,4,1
6437,9663,5,1,6,30,9,20,1610,6.001863354037267,4,3,0,0,5,2,6,3,10,4,1
6438,7005,6,9,11,40,21,0,560,12.508928571428571,6,2,1,0,8,3,6,6,10,4,1
6439,3175,5,12,2,35,4,5,90,35.27777777777778,3,4,3,4,8,1,15,21,10,4,1
6440,5006,4,1,14,35,15,20,1485,3.371043771043771,1,3,0,0,8,2,28,3,10,4,1
6441,9526,6,15,8,45,19,15,630,15.12063492063492,6,2,1,0,8,3,6,6,10,4,1
6442,13292,6,6,5,30,19,0,810,16.409876543209876,4,2,1,1,8,3,16,4,5,4,1
6443,6058,5,9,21,50,3,35,345,17.559420289855073,3,2,1,0,8,3,27,6,10,4,1
6444,10493,6,24,5,15,7,40,1585,6.62018927444795,1,2,1,2,8,3,33,20,4,1,1
6445,10844,6,9,16,30,22,35,365,29.70958904109589,4,3,0,0,5,2,6,3,10,4,1
6446,10953,4,1,9,35,21,5,690,15.873913043478261,4,3,0,0,8,2,10,3,10,4,1
6447,10844,5,21,20,0,12,0,960,11.295833333333333,4,3,0,0,5,2,6,3,10,4,1
6448,10539,6,6,20,25,9,45,800,13.17375,4,3,0,0,5,2,10,3,10,4,1
6449,13292,6,15,5,30,4,25,1375,9.66690909090909,4,2,1,1,8,3,16,4,5,4,1
6450,6741,5,18,6,0,9,10,190,35.47894736842105,10,2,1,4,8,3,8,21,10,4,1
6451,14571,6,6,20,0,9,20,800,18.21375,4,3,0,0,8,2,6,3,10,4,1
6452,14781,5,9,8,25,18,15,590,25.052542372881355,4,3,0,0,8,2,6,3,10,4,1
6453,3838,5,18,16,55,18,25,90,42.644444444444446,3,4,3,4,8,1,15,21,10,4,1
6454,5201,6,18,14,5,17,55,230,22.61304347826087,1,2,1,4,8,3,8,21,10,4,1
6455,8759,6,9,7,55,15,45,470,18.636170212765958,0,2,1,0,8,3,5,6,10,4,1
6456,6195,4,24,7,0,12,55,355,17.450704225352112,2,2,1,0,8,3,6,6,10,4,1
6457,3100,3,15,19,30,20,45,75,41.333333333333336,1,4,3,4,8,1,15,21,10,4,1
6458,5975,5,18,17,55,22,50,295,20.25423728813559,8,2,1,0,8,3,5,6,10,4,1
6459,10844,6,9,14,5,23,35,570,19.024561403508773,4,3,0,0,5,2,6,3,10,4,1
6460,16079,5,27,20,55,4,25,450,35.73111111111111,4,2,1,0,8,3,6,6,10,4,1
6461,3543,5,27,8,20,10,35,135,26.244444444444444,8,1,4,4,7,4,7,21,10,4,1
6462,3841,5,3,17,10,19,40,150,25.606666666666666,8,3,0,4,7,2,5,21,10,4,1
6463,10262,6,15,19,15,12,35,1040,9.867307692307692,4,2,1,0,5,3,6,6,10,4,1
6464,12692,6,12,9,35,23,35,840,15.10952380952381,4,3,0,0,8,2,10,3,10,4,1
6465,3850,6,1,7,55,10,15,140,27.5,3,1,4,4,8,4,7,21,10,4,1
6466,12373,5,18,8,0,4,25,1225,10.100408163265307,4,2,1,0,5,3,6,6,10,4,1
6467,3100,3,21,13,55,15,25,90,34.44444444444444,1,4,3,4,8,1,15,21,10,4,1
6468,4878,5,18,19,30,22,15,165,29.563636363636363,10,0,2,4,8,0,10,21,10,4,1
6469,15129,5,9,19,10,19,0,1430,10.579720279720279,4,2,1,1,8,3,0,4,5,4,1
6470,9845,3,21,8,55,21,0,725,13.579310344827586,7,2,1,0,8,3,6,6,10,4,1
6471,4077,5,1,1,30,4,15,165,24.70909090909091,3,0,2,4,8,0,10,21,10,4,1
6472,9315,5,21,7,30,19,0,690,13.5,6,2,1,0,8,3,6,6,10,4,1
6473,14781,5,9,14,5,23,35,570,25.931578947368422,4,3,0,0,8,2,6,3,10,4,1
6474,17327,3,6,16,50,16,55,5,3465.4,1,4,3,1,8,1,12,22,8,4,1
6475,9481,3,9,17,0,19,50,170,55.77058823529412,1,0,5,4,8,0,10,21,10,4,1
6476,8938,3,27,5,10,19,45,2315,3.8609071274298055,4,2,1,1,5,3,28,4,5,4,1
6477,14388,5,9,6,30,12,0,330,43.6,4,3,0,0,8,2,6,3,10,4,1
6478,5704,3,21,20,30,23,0,1590,3.587421383647799,1,2,1,0,8,3,5,6,10,4,1
6479,3898,6,9,7,45,10,40,175,22.274285714285714,2,0,2,4,8,0,10,21,10,4,1
6480,5678,3,27,2,55,4,25,90,63.08888888888889,4,4,3,4,8,1,15,21,10,4,1
6481,6937,3,9,7,35,12,0,265,26.17735849056604,3,2,1,0,8,3,15,6,10,4,1
6482,2754,3,21,19,5,20,30,85,32.4,3,4,3,4,8,1,15,21,10,4,1
6483,2647,3,15,22,45,0,10,85,31.141176470588235,8,4,3,4,7,1,15,21,10,4,1
6484,4226,5,21,6,20,10,20,240,17.608333333333334,3,3,0,0,8,2,28,3,10,4,1
6485,4239,5,18,7,45,10,40,175,24.222857142857144,2,0,2,4,8,0,10,21,10,4,1
6486,9165,6,27,23,30,4,35,305,30.049180327868854,3,2,1,0,8,3,32,6,10,4,1
6487,18308,3,1,19,55,22,35,160,114.425,4,0,5,4,8,0,10,21,10,4,1
